iter	RMSE
14245	945.5116867
14246	945.3226192
14247	945.2887475
14248	945.0748482
14249	944.8521944
14250	944.3621425
14251	944.3598933
14252	944.2742901
14253	944.1772533
14254	944.1749664
14255	944.0838999
14256	944.0798504
14257	943.9916255
14258	943.8745643
14259	943.8701714
14260	943.868112
14261	943.8060434
14262	943.6239241
14263	943.5313136
14264	943.430071
14265	943.4268176
14266	943.3913261
14267	943.230861
14268	943.2032123
14269	943.0305955
14270	942.8993507
14271	942.8952109
14272	942.5865111
14273	942.5834006
14274	942.5601145
14275	942.5556318
14276	942.5521695
14277	942.4480228
14278	942.3864343
14279	942.1510231
14280	942.1396468
14281	942.1339283
14282	941.8974019
14283	941.7886902
14284	941.3330323
14285	941.3321365
14286	941.051658
14287	941.0216001
14288	940.8529443
14289	940.8430819
14290	940.7061368
14291	940.6922554
14292	940.6873649
14293	940.6775862
14294	940.4286283
14295	940.426491
14296	940.3696395
14297	940.3342732
14298	940.26177
14299	940.0829972
14300	939.7560804
14301	939.7250779
14302	939.598935
14303	939.4794095
14304	939.4462017
14305	939.4346694
14306	939.4217178
14307	939.1590857
14308	939.0754152
14309	939.0258462
14310	939.0214559
14311	938.8921595
14312	938.6269089
14313	938.4762291
14314	938.2979082
14315	938.1874807
14316	938.1437057
14317	938.0651397
14318	938.0134587
14319	937.9129982
14320	937.7616115
14321	937.7542901
14322	937.491993
14323	937.3577884
14324	937.1972261
14325	937.1401345
14326	937.0973841
14327	936.9416949
14328	936.8071087
14329	936.635988
14330	936.6138318
14331	936.4362324
14332	936.2979928
14333	936.12393
14334	936.0259495
14335	936.003706
14336	935.7946964
14337	935.6749167
14338	935.3491886
14339	935.2681938
14340	935.0431729
14341	934.9095511
14342	934.7280296
14343	934.4268936
14344	934.197658
14345	934.0615983
14346	933.8322436
14347	933.6950226
14348	933.556063
14349	933.3850611
14350	933.324472
14351	933.291676
14352	933.1989025
14353	933.0109912
14354	932.6366164
14355	932.6277544
14356	932.6055626
14357	932.3861669
14358	932.3497633
14359	932.17886
14360	932.080247
14361	932.0617837
14362	931.9894205
14363	931.834003
14364	931.7434139
14365	931.4468763
14366	931.4066284
14367	931.3988027
14368	931.2372069
14369	931.137168
14370	930.8814692
14371	930.8793802
14372	930.7075149
14373	930.7057716
14374	930.4977905
14375	930.3361417
14376	930.0849814
14377	930.0548657
14378	929.7038727
14379	929.4856393
14380	929.4804665
14381	929.4381997
14382	929.3756527
14383	929.2853678
14384	929.1868633
14385	928.7470224
14386	928.4894175
14387	928.3591236
14388	928.2613185
14389	928.2571243
14390	928.2490579
14391	928.1225427
14392	928.1173016
14393	928.0460958
14394	927.9524416
14395	927.8022744
14396	927.5862649
14397	927.581995
14398	927.5774872
14399	927.5112638
14400	927.5077519
14401	927.3090782
14402	927.1140359
14403	927.0007669
14404	926.8943496
14405	926.6621438
14406	926.6486876
14407	926.6435855
14408	926.6209489
14409	926.2641061
14410	925.9667349
14411	925.7410569
14412	925.6684546
14413	925.4609914
14414	925.3306841
14415	925.1955816
14416	925.0780338
14417	924.9506214
14418	924.9320784
14419	924.9279653
14420	924.9248989
14421	924.920528
14422	924.9169595
14423	924.9110557
14424	924.7243458
14425	924.7194665
14426	924.4952171
14427	924.4174798
14428	924.3563595
14429	924.1671284
14430	923.9355266
14431	923.7355049
14432	923.3991297
14433	923.3949902
14434	923.3574768
14435	923.355129
14436	923.2478053
14437	922.9852701
14438	922.691305
14439	922.5906485
14440	922.5047418
14441	922.4324956
14442	922.4195999
14443	922.3153697
14444	922.3134965
14445	922.3109311
14446	921.9848295
14447	921.981823
14448	921.9468395
14449	921.8193535
14450	921.57801
14451	921.4618549
14452	921.2996185
14453	921.1809259
14454	921.1367953
14455	921.0524033
14456	921.0498566
14457	920.9145586
14458	920.7664079
14459	920.730294
14460	920.6817251
14461	920.3929134
14462	920.2364414
14463	920.1103347
14464	920.0440644
14465	919.78256
14466	919.6620022
14467	919.5126453
14468	919.430215
14469	919.0127747
14470	918.7088133
14471	918.5643105
14472	918.4811491
14473	918.478178
14474	918.4691839
14475	918.4324449
14476	918.3362978
14477	918.3330067
14478	918.327784
14479	918.1251596
14480	917.9614462
14481	917.846714
14482	917.8361699
14483	917.5396523
14484	917.3342044
14485	917.0895256
14486	917.0873815
14487	917.0736534
14488	917.0136598
14489	917.0075419
14490	916.855783
14491	916.8467745
14492	916.6640749
14493	916.5717549
14494	916.2523791
14495	916.1089905
14496	916.081971
14497	916.0206641
14498	915.9280878
14499	915.7203467
14500	915.6178152
14501	915.4775236
14502	915.2899325
14503	915.0944219
14504	915.0381146
14505	915.0349191
14506	914.9803204
14507	914.9257941
14508	914.7309113
14509	914.6028086
14510	914.2184622
14511	914.1215057
14512	913.9390533
14513	913.850148
14514	913.7652246
14515	913.633107
14516	913.4971559
14517	913.4933614
14518	913.4909022
14519	913.4883517
14520	913.4805563
14521	913.4073457
14522	913.3109245
14523	913.2995025
14524	913.0295474
14525	912.8855206
14526	912.8533458
14527	912.6034293
14528	912.2150809
14529	912.1263936
14530	911.9980961
14531	911.9917604
14532	911.8397262
14533	911.6809692
14534	911.5010764
14535	911.4489255
14536	911.2713292
14537	911.1543544
14538	911.0265733
14539	910.8824934
14540	910.6959725
14541	910.4826962
14542	910.1081844
14543	910.0447755
14544	910.0436079
14545	909.9068947
14546	909.8976097
14547	909.8642652
14548	909.6200871
14549	909.3431754
14550	909.2985418
14551	908.8833826
14552	908.5762783
14553	908.574113
14554	908.4796675
14555	908.3863602
14556	908.1904433
14557	907.9335396
14558	907.8261004
14559	907.6374028
14560	907.3968983
14561	907.3860606
14562	907.3789008
14563	907.2280592
14564	907.153996
14565	907.0897465
14566	906.8787995
14567	906.6309133
14568	906.4809717
14569	906.3063757
14570	906.1646126
14571	906.0309385
14572	905.6172052
14573	905.4930205
14574	905.3309906
14575	905.1999578
14576	905.0567607
14577	904.6383344
14578	904.6358702
14579	904.6336701
14580	904.4224901
14581	904.2890557
14582	904.2702862
14583	904.0041677
14584	903.8734026
14585	903.851908
14586	903.8420349
14587	903.6178425
14588	903.4721074
14589	903.1767271
14590	903.1661622
14591	902.8179382
14592	902.8157706
14593	902.7085395
14594	902.5463384
14595	902.3156394
14596	902.2489897
14597	902.0932726
14598	902.0782933
14599	901.9558076
14600	901.8767204
14601	901.8565798
14602	901.8510207
14603	901.6327529
14604	901.5673956
14605	901.4165976
14606	901.4121669
14607	901.4028636
14608	901.1755753
14609	900.9435227
14610	900.7612663
14611	900.5215949
14612	900.5185965
14613	900.4403419
14614	900.3519143
14615	900.1529098
14616	900.1276517
14617	900.0161987
14618	899.8856575
14619	899.8281097
14620	899.6485628
14621	899.4749894
14622	899.2472041
14623	899.1392821
14624	898.8272311
14625	898.666097
14626	898.6316379
14627	898.5917093
14628	898.5499783
14629	898.5347375
14630	898.4807328
14631	898.3937456
14632	898.1983793
14633	898.1119987
14634	897.96591
14635	897.8683131
14636	897.8653337
14637	897.5576329
14638	897.52369
14639	897.2214124
14640	897.1154935
14641	897.1139508
14642	897.0090663
14643	896.8738694
14644	896.7129917
14645	896.4625554
14646	896.4573504
14647	896.2220762
14648	896.028734
14649	896.0140086
14650	896.0113863
14651	895.8993246
14652	895.8044192
14653	895.7706302
14654	895.5859501
14655	895.4361442
14656	895.2757127
14657	894.9972258
14658	894.8206653
14659	894.638992
14660	894.5902754
14661	894.4429832
14662	894.2883804
14663	894.2526063
14664	894.2051484
14665	894.0497449
14666	893.9595489
14667	893.8075578
14668	893.6866745
14669	893.6006862
14670	893.5983049
14671	893.4286655
14672	893.3263779
14673	893.1066949
14674	892.9800946
14675	892.6420612
14676	892.388443
14677	892.2606792
14678	891.9664086
14679	891.9650926
14680	891.8973447
14681	891.7937753
14682	891.2627768
14683	891.0054073
14684	890.9583026
14685	890.8855294
14686	890.6489883
14687	890.4762279
14688	890.3142334
14689	890.21024
14690	890.0813983
14691	890.0719975
14692	890.0640513
14693	890.0610352
14694	889.8541633
14695	889.774637
14696	889.4830286
14697	889.2412815
14698	889.1916128
14699	889.0516024
14700	889.0491279
14701	888.9492232
14702	888.8059752
14703	888.6049393
14704	888.564627
14705	888.5614043
14706	888.1753698
14707	888.1711682
14708	888.1628655
14709	887.9879772
14710	887.7590742
14711	887.7245518
14712	887.6514182
14713	887.5068111
14714	887.450649
14715	887.1638328
14716	887.1563588
14717	886.9625648
14718	886.8352245
14719	886.8302651
14720	886.6673955
14721	886.5923488
14722	886.5446004
14723	886.3716069
14724	886.2567895
14725	886.1069482
14726	885.9797802
14727	885.9646556
14728	885.8990377
14729	885.894315
14730	885.7533741
14731	885.5439721
14732	885.5264502
14733	885.5033853
14734	885.3678274
14735	885.1239187
14736	884.9865882
14737	884.921812
14738	884.6835645
14739	884.6794335
14740	884.4434657
14741	884.4113338
14742	884.2947929
14743	884.2670037
14744	884.1496229
14745	884.0040358
14746	883.9503812
14747	883.7432953
14748	883.7184213
14749	883.6876595
14750	883.545677
14751	883.3939398
14752	883.2913734
14753	883.024039
14754	882.8966766
14755	882.7139612
14756	882.612482
14757	882.5455514
14758	882.3310333
14759	882.3290315
14760	882.1969382
14761	882.1453275
14762	882.1224345
14763	882.0444205
14764	881.9529177
14765	881.7862587
14766	881.72107
14767	881.7166719
14768	881.7138035
14769	881.3759732
14770	881.3535557
14771	881.095062
14772	881.0117136
14773	881.0059647
14774	880.8914772
14775	880.8884685
14776	880.8635676
14777	880.8484963
14778	880.7015915
14779	880.5844218
14780	880.4680667
14781	880.4652051
14782	880.3200602
14783	880.2284883
14784	880.0313093
14785	880.0051037
14786	879.8358411
14787	879.7461246
14788	879.7327207
14789	879.5421702
14790	879.4939631
14791	879.4553149
14792	879.4225394
14793	879.0149675
14794	878.8374013
14795	878.835393
14796	878.6799662
14797	878.4746002
14798	878.1544376
14799	877.9864559
14800	877.7596438
14801	877.7565302
14802	877.7277629
14803	877.6775006
14804	877.5642098
14805	877.5437472
14806	877.4495288
14807	877.2939892
14808	877.1386929
14809	877.0383797
14810	876.8736485
14811	876.7489422
14812	876.6714524
14813	876.4106404
14814	876.1604984
14815	876.0180432
14816	875.950799
14817	875.4926266
14818	875.2933582
14819	875.147951
14820	874.9646488
14821	874.9354472
14822	874.77449
14823	874.773509
14824	874.5410332
14825	874.3709465
14826	874.3691893
14827	874.2663913
14828	874.0133508
14829	873.7555837
14830	873.5774179
14831	873.4208147
14832	873.3451003
14833	873.2504752
14834	873.2501535
14835	873.0806392
14836	872.789876
14837	872.7269439
14838	872.6215979
14839	872.379488
14840	872.2372398
14841	872.0761492
14842	871.9924904
14843	871.8064176
14844	871.4868851
14845	871.4497965
14846	871.404995
14847	871.3613836
14848	871.2068802
14849	870.8664429
14850	870.6300452
14851	870.4700037
14852	870.4640363
14853	870.4285666
14854	870.1487754
14855	870.137093
14856	870.0192247
14857	869.9741926
14858	869.7343625
14859	869.6977286
14860	869.6356702
14861	869.5074153
14862	869.3457652
14863	869.2227221
14864	868.9995362
14865	868.7792514
14866	868.6294556
14867	868.5325059
14868	868.4796384
14869	868.4755657
14870	868.3779407
14871	868.2682726
14872	868.1234221
14873	867.9526256
14874	867.8964117
14875	867.7410945
14876	867.6547079
14877	867.5752383
14878	867.5243072
14879	867.3400532
14880	867.32642
14881	867.1737452
14882	866.898225
14883	866.8195881
14884	866.6689013
14885	866.5870353
14886	866.5300312
14887	866.4745672
14888	866.4730728
14889	866.4699533
14890	866.1353236
14891	866.1104137
14892	865.9808046
14893	865.8759933
14894	865.809424
14895	865.7392879
14896	865.7132035
14897	865.6915444
14898	865.4652404
14899	865.3987203
14900	865.3519435
14901	865.0810319
14902	864.908063
14903	864.6318771
14904	864.6043296
14905	864.330176
14906	864.2491776
14907	864.1810047
14908	864.0901893
14909	863.8831175
14910	863.8722277
14911	863.8612341
14912	863.6137584
14913	863.5497021
14914	863.4723577
14915	863.3205737
14916	863.3188392
14917	863.0929702
14918	862.8778817
14919	862.8750304
14920	862.7230037
14921	862.6580653
14922	862.6560737
14923	862.540525
14924	862.5039744
14925	862.4480461
14926	862.3646904
14927	862.2641551
14928	862.2596571
14929	862.0387782
14930	861.8971509
14931	861.8505677
14932	861.8491982
14933	861.7701768
14934	861.7232827
14935	861.5402035
14936	861.3379809
14937	861.2309384
14938	861.2282749
14939	861.1119753
14940	861.006973
14941	860.8498431
14942	860.7608414
14943	860.5906154
14944	860.4649327
14945	860.2377773
14946	860.212353
14947	860.0545615
14948	859.7816668
14949	859.4586931
14950	859.379072
14951	859.2807065
14952	859.0248775
14953	859.019914
14954	858.8132409
14955	858.7036207
14956	858.5792031
14957	858.2963913
14958	858.2637258
14959	858.1403854
14960	858.0851866
14961	857.9188318
14962	857.8908393
14963	857.8108963
14964	857.7458222
14965	857.5626578
14966	857.558218
14967	857.376668
14968	857.236591
14969	857.2144845
14970	857.0946243
14971	857.0934274
14972	856.8856919
14973	856.7172869
14974	856.312574
14975	856.2635602
14976	856.2582561
14977	856.2491619
14978	856.1667525
14979	856.0294945
14980	856.026124
14981	855.7657784
14982	855.6582601
14983	855.4030742
14984	855.3526912
14985	855.2350822
14986	855.0404949
14987	855.0389664
14988	854.7633883
14989	854.5166599
14990	854.3892467
14991	854.2207808
14992	854.0917084
14993	853.8923975
14994	853.7294555
14995	853.5712204
14996	853.523114
14997	853.3757423
14998	853.301011
14999	853.2987202
15000	852.7914329
15001	852.708667
15002	852.7038985
15003	852.7021469
15004	852.5698191
15005	852.5682664
15006	852.3084
15007	852.1236155
15008	852.0663895
15009	851.8781799
15010	851.7233561
15011	851.6022811
15012	851.5563783
15013	851.4921686
15014	851.3719097
15015	851.2913144
15016	851.2865881
15017	851.2850172
15018	851.1111454
15019	851.1090403
15020	850.8490288
15021	850.5566891
15022	850.4518349
15023	850.4336146
15024	850.2874669
15025	850.2466216
15026	850.0579593
15027	849.9511232
15028	849.8819584
15029	849.8766208
15030	849.8635361
15031	849.7797363
15032	849.6615062
15033	849.6582432
15034	849.6300804
15035	849.5173486
15036	849.4924767
15037	849.3145066
15038	849.2218537
15039	849.1001429
15040	849.0991726
15041	849.0855722
15042	848.954621
15043	848.8848929
15044	848.7274896
15045	848.7131618
15046	848.5684848
15047	848.4261109
15048	848.4138413
15049	848.0171147
15050	847.8060385
15051	847.6959151
15052	847.6853207
15053	847.6170059
15054	847.5263658
15055	847.4036585
15056	847.223016
15057	847.1533228
15058	846.8586274
15059	846.6087889
15060	846.5178854
15061	846.489955
15062	846.4871864
15063	846.4074623
15064	846.3129447
15065	846.0496769
15066	845.9962675
15067	845.7606583
15068	845.5934799
15069	845.4286326
15070	845.215768
15071	844.8876615
15072	844.6393165
15073	844.5529247
15074	844.54703
15075	844.5263645
15076	844.372688
15077	844.2459299
15078	844.1887731
15079	844.0493207
15080	843.7900655
15081	843.6468521
15082	843.6043465
15083	843.3290538
15084	843.2726923
15085	843.2689585
15086	843.1599898
15087	843.0460502
15088	842.8874348
15089	842.8497914
15090	842.6462775
15091	842.5708737
15092	842.5107671
15093	842.4900026
15094	842.3903834
15095	842.3113206
15096	842.307603
15097	842.2939053
15098	841.9153137
15099	841.6713313
15100	841.4942801
15101	841.3760464
15102	841.3751024
15103	841.2729473
15104	841.2404465
15105	841.0624188
15106	840.9514412
15107	840.9417204
15108	840.7843956
15109	840.6468441
15110	840.5219988
15111	840.0997898
15112	839.8240513
15113	839.8154157
15114	839.8123689
15115	839.7381591
15116	839.4826865
15117	839.4804769
15118	839.2740614
15119	839.0226251
15120	838.8754424
15121	838.8525966
15122	838.6971138
15123	838.6067238
15124	838.4894601
15125	838.39817
15126	838.3574135
15127	838.2845367
15128	837.8813722
15129	837.7144684
15130	837.6059116
15131	837.4826317
15132	837.2124812
15133	837.2105888
15134	837.1679087
15135	837.0560048
15136	836.8737061
15137	836.7218215
15138	836.6351795
15139	836.6023394
15140	836.5612735
15141	836.4684133
15142	836.3942251
15143	836.2139579
15144	835.9977915
15145	835.9581401
15146	835.9009761
15147	835.708996
15148	835.614408
15149	835.5696834
15150	835.3709602
15151	835.1791
15152	835.0413376
15153	834.7943545
15154	834.7915009
15155	834.7826144
15156	834.6338509
15157	834.6178346
15158	834.5081525
15159	834.4504262
15160	834.2587151
15161	833.8876977
15162	833.638108
15163	833.548784
15164	833.4469556
15165	833.2160415
15166	833.2143404
15167	833.0576569
15168	833.0558504
15169	832.9388953
15170	832.8339637
15171	832.7076084
15172	832.5370519
15173	832.3397521
15174	832.2315281
15175	832.1489395
15176	831.9524022
15177	831.9210033
15178	831.9018865
15179	831.6687911
15180	831.2909097
15181	831.196769
15182	831.0283874
15183	830.7691046
15184	830.4644454
15185	830.366964
15186	830.3115055
15187	830.2902147
15188	830.2249141
15189	830.0626847
15190	829.9675606
15191	829.7870302
15192	829.6687687
15193	829.4786386
15194	829.4744241
15195	829.1764184
15196	829.1528569
15197	828.9359517
15198	828.813056
15199	828.7835241
15200	828.6179718
15201	828.5180467
15202	828.3104511
